Rk,Gcar,Gtm,Date,Tm,,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos
124,313,127,Aug 25,PIT,,ARI,L2-5,CG,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,.301,.383,.521,.904,3,1.30,0.025,.00,0.00%,0.46,7.00,9.00,CF
125,314,128,Aug 26,PIT,,STL,W11-7,CG,5,5,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,.300,.381,.518,.899,3,1.30,0.054,.00,0.00%,-0.32,9.00,13.20,CF
126,315,129,Aug 27,PIT,,STL,L3-4,9-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.299,.380,.516,.897,9,5.40,-0.125,.00,0.00%,-0.36,0.00,0.00,CF
127,316,130,Aug 28,PIT,,STL,L0-13,CG,4,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.298,.379,.516,.896,3,.13,-0.012,.00,0.00%,-0.02,5.00,6.00,CF
128,317,131,Aug 29,PIT,,STL,W4-3,CG,4,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,.299,.382,.516,.898,3,1.29,0.154,.00,0.00%,0.96,9.00,12.20,CF
129,318,132,Aug 31,PIT,@,CHW,L2-4,CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.299,.381,.514,.895,3,1.62,-0.135,.00,0.00%,-1.11,3.00,3.00,CF
130,319,133,Sep 1,PIT,@,CHW,L3-6,CG,4,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,.298,.382,.512,.894,3,.76,0.040,.00,0.00%,0.15,4.00,6.00,CF
131,320,134,Sep 2,PIT,@,CHC,L5-6,CG(11),5,4,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.299,.384,.512,.896,3,1.82,-0.102,.00,0.00%,0.32,10.00,12.20,CF
132,321,135,Sep 3,PIT,@,CHC,L5-6,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.297,.381,.507,.889,3,1.23,-0.124,.00,0.00%,-1.02,0.00,0.00,CF
133,322,136,Sep 4,PIT,@,CHC,L6-7,8-8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.296,.381,.506,.887,2,.48,-0.014,.00,0.00%,-0.23,0.00,0.00,PH
134,323,137,Sep 5,PIT,@,CHC,L8-11,CG,5,5,3,4,1,0,1,4,0,0,0,0,0,0,0,0,1,0,.301,.384,.518,.902,3,1.52,0.448,.00,0.00%,4.06,40.00,53.60,CF
135,324,138,Sep 6,PIT,,DET,W6-3,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,.299,.382,.513,.895,3,.84,-0.083,.00,0.00%,-1.23,0.00,0.00,CF
136,325,139,Sep 7,PIT,,DET,W3-2,CG,5,4,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,.299,.382,.513,.895,3,1.71,-0.077,.00,0.00%,-0.82,9.00,12.20,CF
137,326,140,Sep 8,PIT,,DET,L1-5,CG,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.298,.381,.511,.892,3,.98,-0.054,.00,0.00%,-0.65,3.00,3.00,CF
138,327,141,Sep 10,PIT,,WSN,W4-3,CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.298,.380,.509,.889,3,1.67,-0.151,.00,0.00%,-0.85,3.00,3.00,CF
139,328,142,Sep 11,PIT,,WSN,W10-7,CG,5,3,2,2,0,0,1,3,2,0,0,0,0,0,0,0,0,0,.300,.384,.516,.900,3,1.74,0.345,.00,0.00%,3.10,27.00,37.90,CF
140,329,143,Sep 12,PIT,,WSN,L2-6,CG,4,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,.299,.383,.514,.897,3,.97,-0.030,.00,0.00%,-0.49,4.00,6.50,CF
141,330,144,Sep 14,PIT,,CIN,W6-5,CG,4,2,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,.298,.383,.512,.895,3,.66,0.018,.00,0.00%,0.37,8.00,12.40,CF
142,331,145,Sep 15,PIT,,CIN,W5-4,CG,5,4,1,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,.299,.385,.516,.901,3,1.37,0.143,.00,0.00%,1.37,17.00,21.70,CF
143,332,146,Sep 16,PIT,,CIN,L0-1,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.299,.384,.514,.898,3,1.39,-0.003,.00,0.00%,0.13,3.00,3.00,CF
144,333,147,Sep 17,PIT,@,MIA,W2-1,CG,5,3,1,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,.299,.386,.515,.901,3,.63,0.029,.00,0.00%,0.24,11.00,15.20,CF
145,334,148,Sep 18,PIT,@,MIA,W6-3,CG,5,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,.297,.385,.511,.895,3,.43,-0.018,.00,0.00%,-0.56,2.00,3.00,CF
146,335,149,Sep 19,PIT,@,MIA,L5-6,9-9,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.296,.384,.510,.894,9,.50,-0.012,.00,0.00%,-0.16,0.00,0.00,PH
147,336,150,Sep 20,PIT,@,CIN,L5-9,CG,4,3,1,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,.296,.383,.514,.897,3,.69,0.042,.00,0.00%,0.29,16.00,22.20,CF
148,337,151,Sep 21,PIT,@,CIN,W6-2,CG,5,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,.295,.383,.511,.895,3,.80,0.026,.00,0.00%,0.15,4.00,6.00,CF
149,338,152,Sep 23,PIT,@,PHI,L6-12,CG,4,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,.293,.382,.509,.891,3,.41,-0.021,.00,0.00%,-0.24,2.00,3.00,CF
150,339,153,Sep 24,PIT,@,PHI,L6-8,CG,5,4,1,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,.295,.384,.508,.893,3,.91,0.088,.00,0.00%,0.64,10.00,12.20,CF
151,340,154,Sep 25,PIT,@,PHI,L0-3,CG,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.295,.384,.507,.891,3,.39,-0.009,.00,0.00%,-0.08,3.00,3.00,CF
152,341,155,Sep 26,PIT,@,PHI,W6-0,CG,5,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.293,.382,.504,.886,3,.71,-0.040,.00,0.00%,-0.63,4.00,6.20,CF
153,342,156,Sep 27,PIT,@,CIN,L1-13,GS-7,3,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.293,.382,.505,.887,3,.34,-0.017,.00,0.00%,0.08,5.00,6.00,CF
154,343,157,Sep 28,PIT,,CHC,W8-6,CG,4,4,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,.296,.384,.508,.893,3,.87,0.193,.00,0.00%,1.94,17.00,21.60,CF
155,344,158,Sep 29,PIT,,CHC,L2-3,CG,4,3,1,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,.298,.387,.516,.903,3,1.63,0.271,.00,0.00%,1.95,22.00,27.70,CF
156,345,159,Sep 30,PIT,,CHC,L0-9,GS-8,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.298,.387,.515,.902,3,.48,-0.013,.00,0.00%,-0.05,3.00,3.00,CF
157,346,160,Oct 1,PIT,,CIN,W9-2,8-GF,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.298,.388,.515,.903,9,.03,0.001,.00,0.00%,0.39,4.00,6.20,PH CF
158,347,161,Oct 2,PIT,,CIN,W8-6,CG,5,5,1,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,.303,.391,.523,.914,3,1.06,0.221,.00,0.00%,1.61,23.00,27.70,CF
159,348,162,Oct 3,PIT,,CIN,L3-6,9-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.302,.390,.522,.912,9,.18,-0.005,.00,0.00%,-0.10,0.00,0.00,PH
,,,,,,,60-99,,646,559,93,169,35,8,24,90,75,9,119,8,0,4,5,10,5,2,.302,.390,.522,.912,,1.03,2.884,.27,0.16%,43.32,1342.00,1767.60,
