Rk,Gcar,Gtm,Date,Tm,,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,Pos
133,553,138,Sep 8,PIT,,CHC,L3-4,CG,4,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,.341,.405,.554,.959,3,1.33,-0.080,1.38,-0.05%,-0.29,CF
134,554,139,Sep 9,PIT,,CHC,L2-4,CG,5,3,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,.341,.407,.559,.966,3,2.50,-0.021,2.28,-0.01%,0.47,CF
135,555,140,Sep 10,PIT,@,CIN,L3-4,CG(14),7,5,1,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,.341,.409,.563,.972,3,2.01,0.329,1.50,0.15%,2.16,CF
136,556,141,Sep 11,PIT,@,CIN,L3-5,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.338,.406,.559,.965,3,1.33,-0.127,.88,-0.05%,-0.85,CF
137,557,142,Sep 12,PIT,@,CIN,L1-2,CG,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.340,.406,.559,.965,3,.92,0.015,.60,0.01%,0.25,CF
138,558,143,Sep 14,PIT,@,CHC,L4-7,CG,4,4,1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,.339,.405,.562,.967,3,1.00,-0.066,.59,-0.02%,0.12,CF
139,559,144,Sep 15,PIT,@,CHC,W7-6,CG,5,3,1,2,0,0,1,1,2,1,1,0,0,0,0,0,0,0,.341,.409,.568,.977,3,.64,0.109,.31,0.03%,1.20,CF
140,560,145,Sep 16,PIT,@,CHC,L9-13,CG,5,3,1,2,0,0,0,1,2,0,1,0,0,0,0,0,2,0,.343,.412,.569,.981,3,1.26,0.027,.83,0.01%,0.79,CF
141,561,146,Sep 17,PIT,@,CHC,W3-0,CG,4,2,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,.341,.413,.567,.979,3,.46,0.006,.23,0.00%,0.28,CF
142,562,147,Sep 18,PIT,,MIL,L0-6,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.339,.410,.562,.972,3,.56,-0.075,.39,-0.03%,-0.76,CF
143,563,148,Sep 19,PIT,,MIL,L1-3,CG,4,4,1,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,.340,.410,.567,.978,3,.76,0.029,.30,0.01%,0.94,CF
144,564,149,Sep 20,PIT,,MIL,L7-9,CG,5,5,1,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,.339,.409,.570,.978,3,1.21,0.079,.19,0.01%,0.94,CF
145,565,150,Sep 21,PIT,@,HOU,L1-7,CG,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.338,.408,.567,.975,3,.49,0.023,.03,0.00%,0.03,CF
146,566,151,Sep 22,PIT,@,HOU,L1-4,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.336,.405,.563,.968,3,1.09,-0.163,.03,0.00%,-1.64,CF
147,567,152,Sep 23,PIT,@,HOU,W8-1,GS-9,6,5,1,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,.336,.406,.564,.970,3,.83,0.030,.01,0.00%,0.79,CF
148,568,153,Sep 24,PIT,@,NYM,L2-6,CG,4,3,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,.336,.407,.566,.972,3,.72,-0.007,.01,0.00%,0.40,CF
149,569,154,Sep 25,PIT,@,NYM,W10-6,CG,5,3,2,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,.336,.408,.566,.974,3,.54,0.097,.00,0.00%,1.10,CF
150,570,155,Sep 26,PIT,@,NYM,L0-6,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.334,.406,.562,.968,3,.23,-0.023,.00,0.00%,-0.42,CF
151,571,156,Sep 27,PIT,@,NYM,L5-6,GS-7,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.332,.403,.558,.962,3,.58,-0.059,.00,0.00%,-0.59,CF
152,572,157,Sep 28,PIT,,CIN,L0-1,CG,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,.330,.403,.557,.959,3,1.60,-0.064,.00,0.00%,-0.38,CF
153,573,158,Sep 29,PIT,,CIN,W2-1,CG,5,5,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,.329,.401,.559,.960,3,1.28,0.324,.00,0.00%,-0.02,CF
154,574,159,Sep 30,PIT,,CIN,L3-4,CG,4,3,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,.329,.402,.557,.959,3,1.05,0.053,.00,0.00%,0.24,CF
155,575,160,Oct 1,PIT,,ATL,W2-1,CG,4,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,.329,.402,.558,.960,3,.52,0.026,.00,0.00%,0.23,CF
156,576,161,Oct 2,PIT,,ATL,W5-1,CG,4,4,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,.327,.400,.554,.954,3,.75,-0.020,.00,0.00%,-0.72,CF
157,577,162,Oct 3,PIT,,ATL,L0-4,GS-8,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.327,.400,.553,.953,3,.64,-0.014,.00,0.00%,-0.20,CF
,,,,,,,79-78,,673,593,107,194,29,6,31,96,70,13,132,5,0,5,4,9,20,12,.327,.400,.553,.953,,.97,4.581,1.06,2.98%,48.04,
