Rk,Gcar,Gtm,Date,Tm,,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,Pos
133,1013,137,Sep 8,PIT,@,CIN,W7-3,CG,5,4,1,1,0,0,1,3,1,0,1,0,0,0,0,0,0,0,.301,.404,.514,.917,3,.70,0.098,.40,0.03%,1.10,CF
134,1014,138,Sep 9,PIT,@,CIN,W5-4,CG,4,2,1,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,.300,.403,.511,.914,3,1.16,0.015,.87,0.01%,-0.04,CF
135,1015,139,Sep 10,PIT,,MIL,L4-6,CG(13),6,6,1,1,0,0,1,1,0,0,2,0,0,0,0,1,0,0,.299,.400,.513,.914,3,1.76,0.083,1.41,0.04%,-0.60,CF
136,1016,140,Sep 11,PIT,,MIL,W6-3,CG,4,2,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,.299,.403,.513,.916,3,.95,0.078,.70,0.04%,0.82,CF
137,1017,141,Sep 12,PIT,,MIL,W10-2,GS-8,5,5,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,.298,.401,.510,.911,3,.73,0.094,.68,0.05%,-0.20,CF
138,1018,142,Sep 13,PIT,,MIL,W7-6,CG(11),5,5,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,.299,.401,.509,.910,3,1.40,0.154,1.58,0.10%,0.69,CF
139,1019,143,Sep 15 (1),PIT,,CHC,W5-4,CG,4,4,1,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,.301,.402,.509,.911,3,1.07,0.093,1.34,0.07%,1.08,CF
140,1020,144,Sep 15 (2),PIT,,CHC,L1-2,CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.301,.401,.507,.908,3,1.27,-0.104,1.65,-0.08%,-0.32,CF
141,1021,145,Sep 16,PIT,,CHC,L2-3,CG(12),5,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,.298,.397,.502,.899,3,1.89,-0.227,2.10,-0.15%,-1.08,CF
142,1022,147 (1),Sep 18,PIT,@,LAD,L2-6,CG,4,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.297,.396,.502,.898,3,.64,-0.027,.33,-0.01%,-0.47,CF
143,1023,148,Sep 19,PIT,@,LAD,W3-2,CG,4,3,0,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,.298,.397,.503,.900,3,2.19,0.171,1.15,0.05%,1.30,CF
144,1024,149,Sep 20,PIT,@,LAD,W4-3,CG,5,1,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,1,.299,.402,.504,.906,3,.87,0.051,.69,0.02%,0.52,CF
145,1025,150,Sep 21,PIT,@,COL,W9-3,CG,5,2,1,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,.298,.403,.502,.905,3,.55,0.006,.39,0.00%,0.43,CF
146,1026,151,Sep 22,PIT,@,COL,W6-3,CG,5,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,.296,.403,.499,.903,3,.75,0.001,.57,0.00%,0.05,CF
147,1027,152,Sep 23,PIT,@,COL,W13-7,CG,6,3,1,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,.296,.406,.498,.904,3,.66,-0.013,.52,-0.01%,0.51,CF
148,1028,153,Sep 24,PIT,@,COL,W5-4,CG,5,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,.296,.406,.496,.902,3,1.17,-0.106,.81,-0.04%,-0.65,CF
149,1029,154,Sep 25,PIT,@,CHC,W3-2,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.294,.403,.493,.896,3,.64,-0.066,.48,-0.03%,-0.71,CF
150,1030,155,Sep 26,PIT,@,CHC,W4-0,CG,5,4,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,.293,.403,.493,.896,3,.61,0.049,.65,0.03%,0.69,CF
151,1031,156,Sep 27,PIT,@,CHC,L0-4,CG,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.292,.403,.491,.894,3,.89,0.022,.98,0.01%,0.03,CF
152,1032,157,Sep 28,PIT,,STL,L0-3,CG,5,3,0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,.293,.405,.490,.894,3,1.27,0.092,2.46,0.11%,0.72,CF
153,1033,158,Sep 30 (1),PIT,,STL,W8-2,CG,4,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,.293,.405,.489,.894,3,.64,0.059,.35,0.02%,0.54,CF
154,1034,159,Sep 30 (2),PIT,,STL,L1-11,GS-9,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.293,.405,.488,.893,3,.18,-0.011,.17,-0.01%,-0.07,CF
155,1035,160,Oct 2,PIT,,CIN,W6-4,CG(12),5,5,2,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,.296,.406,.495,.901,3,1.47,0.152,.16,0.01%,1.54,CF
156,1036,161,Oct 3,PIT,,CIN,L1-3,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.294,.404,.491,.895,3,1.30,-0.132,.10,-0.01%,-0.88,CF
157,1037,162,Oct 4,PIT,,CIN,W4-0,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.292,.401,.488,.889,3,.78,-0.077,.22,-0.01%,-1.26,CF
,,,,,,,98-59,,685,566,91,165,36,3,23,96,98,12,133,12,0,9,5,9,11,5,.292,.401,.488,.889,,1.00,5.137,1.00,3.10%,47.42,
