Rk,Gcar,Gtm,Date,Tm,,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos
121,1882,143,Sep 14,MIL,@,STL,L1-4,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.242,.310,.397,.707,6,1.86,-0.189,2.32,-0.14%,-1.60,0.00,0.00,DH
122,1883,144,Sep 16,MIL,,NYY,W7-6,CG,5,3,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,.241,.311,.395,.705,6,2.44,-0.103,2.95,-0.08%,-0.55,4.00,6.00,DH
123,1884,145,Sep 17,MIL,,NYY,W4-1,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.238,.308,.391,.699,6,.36,-0.036,.46,-0.03%,-0.84,0.00,0.00,DH
124,1885,147 (1),Sep 19,MIL,,NYM,L2-7,CG,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.239,.308,.391,.699,6,.38,-0.006,.48,-0.01%,0.18,3.00,3.00,DH
125,1886,148,Sep 20,MIL,,NYM,L5-7,CG,5,3,1,2,1,0,0,1,2,0,1,0,0,0,0,0,0,0,.242,.313,.395,.708,6,.61,0.122,.73,0.09%,1.43,16.00,21.70,RF
126,1887,150 (1),Sep 22,MIL,@,CIN,W5-1,CG,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.240,.313,.392,.705,6,.43,0.001,.49,0.00%,-0.15,2.00,3.00,DH
127,1888,151,Sep 23,MIL,@,CIN,W5-3,CG,5,4,1,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,.240,.313,.393,.706,6,1.28,0.188,1.64,0.15%,1.61,15.00,22.70,DH
128,1889,152,Sep 24,MIL,@,CIN,W10-2,CG,5,5,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,.240,.312,.393,.705,6,.53,-0.039,.80,-0.04%,-1.10,7.00,9.20,DH
129,1890,153,Sep 25,MIL,@,CIN,L1-2,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.238,.310,.390,.700,1,1.15,-0.124,1.94,-0.13%,-1.00,0.00,0.00,DH
130,1891,155 (1),Sep 28,MIL,,STL,W5-1,GS-8,4,3,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,.239,.311,.390,.701,1,1.11,-0.071,1.73,-0.07%,-0.86,5.00,6.00,LF
131,1892,156,Sep 29,MIL,,MIA,L2-4,CG,5,5,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,.238,.310,.388,.698,1,.81,-0.074,1.47,-0.08%,-0.74,3.00,3.00,DH
132,1893,158 (1),Oct 1,MIL,,MIA,L3-4,CG,4,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,.237,.312,.386,.698,6,1.26,0.045,2.76,0.06%,0.22,4.00,6.00,DH
133,1894,159,Oct 2,MIL,,MIA,L3-4,CG(12),5,3,0,1,0,0,0,0,2,1,2,0,0,0,0,0,0,0,.238,.314,.386,.700,6,2.12,0.020,4.78,0.03%,0.61,7.00,9.00,DH
134,1895,160,Oct 3,MIL,,ARI,W6-5,CG(10),4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,.237,.316,.384,.700,5,1.56,-0.048,1.74,-0.03%,0.05,4.00,6.00,LF
,,,,,,,72-62,,580,515,66,122,25,0,17,69,57,1,124,4,0,4,2,10,8,6,.237,.316,.384,.700,,1.05,-0.177,1.22,-0.22%,-0.63,967.00,1277.70,
