Rk,Gcar,Gtm,Date,Tm,,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,Pos
,,,,Player went from San Francisco Giants to New York Yankees,Player went from San Francisco Giants to New York Yankees,Player went from San Francisco Giants to New York Yankees,Player went from San Francisco Giants to New York Yankees,Player went from San Francisco Giants to New York Yankees,Player went from San Francisco Giants to New York Yankees,Player went from San Francisco Giants to New York Yankees,Player went from San Francisco Giants to New York Yankees,Player went from San Francisco Giants to New York Yankees,Player went from San Francisco Giants to New York Yankees,Player went from San Francisco Giants to New York Yankees,Player went from San Francisco Giants to New York Yankees,Player went from San Francisco Giants to New York Yankees,Player went from San Francisco Giants to New York Yankees,Player went from San Francisco Giants to New York Yankees,Player went from San Francisco Giants to New York Yankees,Player went from San Francisco Giants to New York Yankees,Player went from San Francisco Giants to New York Yankees,Player went from San Francisco Giants to New York Yankees,Player went from San Francisco Giants to New York Yankees,Player went from San Francisco Giants to New York Yankees,Player went from San Francisco Giants to New York Yankees,Player went from San Francisco Giants to New York Yankees,Player went from San Francisco Giants to New York Yankees,Player went from San Francisco Giants to New York Yankees,Player went from San Francisco Giants to New York Yankees,Player went from San Francisco Giants to New York Yankees,Player went from San Francisco Giants to New York Yankees,Player went from San Francisco Giants to New York Yankees,Player went from San Francisco Giants to New York Yankees,Player went from San Francisco Giants to New York Yankees,Player went from San Francisco Giants to New York Yankees,Player went from San Francisco Giants to New York Yankees,Player went from San Francisco Giants to New York Yankees
131,1477,136,Sep 1,NYY,,DET,W2-1,CG,4,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,.254,.357,.412,.769,1,1.07,-0.042,.28,-0.01%,-0.39,RF
132,1478,137,Sep 2,NYY,,DET,L7-11,CG,5,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.252,.355,.409,.764,1,.45,-0.033,.10,-0.01%,-0.29,RF
133,1479,138,Sep 3,NYY,@,OAK,L3-6,CG,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.252,.355,.408,.762,1,.91,0.010,.27,0.00%,0.14,RF
134,1480,139,Sep 4,NYY,@,OAK,W5-1,CG,4,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,.251,.356,.406,.762,3,1.45,0.118,.42,0.02%,0.76,RF
135,1481,140,Sep 5,NYY,@,OAK,L2-8,GS-7,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.249,.354,.404,.757,3,.50,-0.038,.10,0.00%,-0.52,RF
136,1482,141,Sep 7,NYY,@,SEA,W4-0,CG,4,3,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,.250,.355,.409,.764,1,.63,0.100,.12,0.01%,1.39,RF
137,1483,142,Sep 8,NYY,@,SEA,W4-2,CG,4,3,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,.250,.356,.415,.770,1,.94,0.104,.14,0.01%,1.05,RF
138,1484,143,Sep 9,NYY,@,SEA,L2-3,CG,5,3,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,.249,.356,.412,.768,1,1.90,0.053,.38,0.01%,0.18,RF
139,1485,144,Sep 10,NYY,@,MIN,W7-2,CG,6,2,1,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,.250,.359,.413,.772,1,.70,0.148,.12,0.02%,0.98,RF
140,1486,145,Sep 11,NYY,@,MIN,L5-10,CG,4,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,.250,.362,.413,.775,1,.45,0.024,.08,0.00%,0.56,RF
141,1487,146,Sep 12,NYY,@,MIN,L1-3,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.249,.359,.410,.769,1,.96,-0.103,.17,-0.01%,-0.85,RF
142,1488,147,Sep 14,NYY,,TOR,W11-0,CG,5,3,2,3,1,0,1,1,2,0,0,0,0,0,0,0,0,0,.253,.365,.421,.785,1,.27,0.075,.05,0.01%,2.74,RF LF
143,1489,148,Sep 15,NYY,,TOR,L7-8,CG,5,5,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,.252,.363,.419,.782,1,1.11,-0.103,.22,-0.01%,-0.98,RF LF
144,1490,149,Sep 16,NYY,,TOR,L2-3,CG,4,4,1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,.252,.362,.423,.786,1,1.09,0.009,.25,0.00%,0.36,RF
145,1491,150,Sep 18,NYY,,BOS,W3-2,CG,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.251,.362,.421,.783,1,1.17,-0.058,.27,-0.01%,-0.41,LF
146,1492,151,Sep 19,NYY,,BOS,W10-1,CG,5,3,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,.251,.364,.420,.784,1,.52,0.056,.07,0.01%,0.59,LF
147,1493,152,Sep 20,NYY,,BOS,L6-11,CG,5,3,1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,1,.254,.367,.425,.792,1,.66,0.021,.10,0.00%,0.97,LF
148,1494,153,Sep 21,NYY,,BAL,W10-8,CG,5,5,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,.253,.366,.423,.789,3,.72,-0.082,.14,-0.01%,-0.53,DH
149,1495,154,Sep 22,NYY,,BAL,W3-2,CG(11),5,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.251,.364,.420,.785,1,1.41,-0.201,.31,-0.03%,-1.10,LF
150,1496,155,Sep 23,NYY,,BAL,L3-6,GS-8,4,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.250,.364,.418,.782,1,.82,-0.030,.18,0.00%,-0.25,LF
151,1497,156,Sep 24,NYY,@,TBR,W4-1,CG,5,5,2,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,.251,.364,.425,.789,1,.60,0.101,.12,0.01%,0.86,LF
152,1498,157,Sep 25,NYY,@,TBR,W9-2,CG,5,2,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,.252,.367,.425,.793,1,.55,0.049,.13,0.01%,0.94,LF
153,1499,158,Sep 26,NYY,@,TBR,L7-8,CG,5,4,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.254,.369,.426,.795,1,.89,0.036,.10,0.00%,0.91,LF
154,1500,160 (1),Sep 28,NYY,@,BOS,W11-6,CG,5,5,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,.254,.368,.424,.792,1,.44,-0.006,.06,0.00%,-0.34,LF
155,1501,161,Sep 29,NYY,@,BOS,W8-5,CG,5,5,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.255,.368,.424,.792,2,.67,-0.011,.00,0.00%,-0.26,RF LF
,,,,,,,79-76,,682,569,83,145,30,3,20,65,95,1,145,11,0,7,5,12,14,9,.255,.368,.424,.792,,1.00,1.646,.83,0.72%,13.48,
